App:[caches],NumThreads:[0],AppSize:[6076096],Time:[102.855], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[6076096],Time:[102.688], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[6076096],Time:[102.614], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[6076096],Time:[102.845], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[6076096],Time:[102.673], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[6076096],Time:[102.692], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[6076096],Time:[102.678], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[6379872],Time:[102.68], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[6379872],Time:[102.955], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[6379872],Time:[102.457], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[6379872],Time:[102.716], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[6379872],Time:[102.886], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[6379872],Time:[102.661], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[6379872],Time:[102.769], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[6379872],Time:[102.661], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[6379872],Time:[102.524], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[6379872],Time:[102.663], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[6698880],Time:[102.533], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[6698880],Time:[102.6], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[6698880],Time:[103.012], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[6698880],Time:[102.827], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[6698880],Time:[102.684], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[6698880],Time:[102.535], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[6698880],Time:[102.776], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[6698880],Time:[102.712], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[6698880],Time:[102.78], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[6698880],Time:[102.704], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[7033824],Time:[102.729], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[7033824],Time:[102.794], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[7033824],Time:[102.453], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[7033824],Time:[102.659], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[7033824],Time:[139.772], TimeUnits:[Cycles Per Iteration],NumIterations:[720],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[7033824],Time:[102.894], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[7033824],Time:[102.696], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[7033824],Time:[102.684], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[7033824],Time:[102.912], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[7033824],Time:[102.508], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[7385504],Time:[102.984], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[7385504],Time:[102.665], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[7385504],Time:[102.935], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[7385504],Time:[102.845], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[7385504],Time:[102.894], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[7385504],Time:[102.998], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[7385504],Time:[102.796], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[7385504],Time:[102.896], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[7385504],Time:[102.857], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[7385504],Time:[102.82], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[7754784],Time:[102.684], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[7754784],Time:[102.529], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[7754784],Time:[102.553], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[7754784],Time:[102.841], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[7754784],Time:[102.72], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[7754784],Time:[102.945], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[7754784],Time:[102.788], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[7754784],Time:[102.706], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[7754784],Time:[102.629], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[7754784],Time:[102.89], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[8142528],Time:[102.976], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[8142528],Time:[102.765], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[8142528],Time:[102.635], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[8142528],Time:[102.68], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[8142528],Time:[102.835], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[8142528],Time:[102.659], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[8142528],Time:[102.835], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[8142528],Time:[102.937], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[8142528],Time:[102.639], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[8142528],Time:[102.698], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[8549664],Time:[102.78], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[8549664],Time:[102.857], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[8549664],Time:[102.996], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[8549664],Time:[102.806], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[8549664],Time:[137.801], TimeUnits:[Cycles Per Iteration],NumIterations:[730],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[8549664],Time:[102.857], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[8549664],Time:[102.596], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[8549664],Time:[102.894], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[8549664],Time:[102.839], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[8549664],Time:[102.894], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[8977120],Time:[102.876], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[8977120],Time:[102.792], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[8977120],Time:[102.824], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[8977120],Time:[102.573], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[8977120],Time:[102.822], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[8977120],Time:[102.814], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[8977120],Time:[102.659], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[8977120],Time:[103.002], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[8977120],Time:[102.692], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[8977120],Time:[102.827], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[9425984],Time:[102.849], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[9425984],Time:[102.637], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[9425984],Time:[102.718], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[9425984],Time:[102.853], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[9425984],Time:[102.506], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[9425984],Time:[102.68], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[9425984],Time:[102.71], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[9425984],Time:[102.718], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[9425984],Time:[102.61], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[9425984],Time:[102.559], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[9897280],Time:[102.788], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[9897280],Time:[102.643], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[9897280],Time:[102.7], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[9897280],Time:[102.765], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[9897280],Time:[102.998], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[9897280],Time:[102.771], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[9897280],Time:[103.182], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[9897280],Time:[102.661], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[9897280],Time:[102.8], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[9897280],Time:[102.737], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[10392160],Time:[102.855], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[10392160],Time:[102.769], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[10392160],Time:[102.894], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[10392160],Time:[102.8], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[10392160],Time:[102.767], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[10392160],Time:[102.588], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[10392160],Time:[102.669], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[10392160],Time:[102.708], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[10392160],Time:[102.596], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[10392160],Time:[102.602], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[10911744],Time:[102.837], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[10911744],Time:[102.518], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[10911744],Time:[102.869], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[10911744],Time:[102.888], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[10911744],Time:[102.567], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[10911744],Time:[102.859], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[10911744],Time:[102.91], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[10911744],Time:[102.753], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[10911744],Time:[102.776], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[10911744],Time:[102.776], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[11457344],Time:[102.743], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[11457344],Time:[102.906], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[11457344],Time:[102.882], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[11457344],Time:[102.888], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[11457344],Time:[102.892], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[11457344],Time:[102.953], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[11457344],Time:[128.686], TimeUnits:[Cycles Per Iteration],NumIterations:[930],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[11457344],Time:[102.869], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[11457344],Time:[102.794], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[11457344],Time:[102.845], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[12030208],Time:[102.867], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[12030208],Time:[102.565], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[12030208],Time:[102.971], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[12030208],Time:[102.614], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[12030208],Time:[102.494], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[12030208],Time:[102.808], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[12030208],Time:[102.698], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[12030208],Time:[102.727], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[12030208],Time:[102.771], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[12030208],Time:[102.627], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[12631712],Time:[136.738], TimeUnits:[Cycles Per Iteration],NumIterations:[740],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[12631712],Time:[102.949], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[12631712],Time:[102.776], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[12631712],Time:[102.671], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[12631712],Time:[133.744], TimeUnits:[Cycles Per Iteration],NumIterations:[750],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[12631712],Time:[102.602], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[12631712],Time:[102.571], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[12631712],Time:[102.741], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[12631712],Time:[102.671], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[12631712],Time:[102.878], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[13263296],Time:[102.712], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[13263296],Time:[102.98], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[13263296],Time:[102.688], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[13263296],Time:[102.863], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[13263296],Time:[102.692], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[13263296],Time:[102.876], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[13263296],Time:[103.037], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[13263296],Time:[102.99], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[13263296],Time:[102.751], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[13263296],Time:[102.886], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[13926464],Time:[102.673], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[13926464],Time:[102.716], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[13926464],Time:[102.48], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[13926464],Time:[102.947], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[13926464],Time:[102.622], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[13926464],Time:[102.957], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[13926464],Time:[102.908], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[13926464],Time:[102.818], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[13926464],Time:[102.437], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[13926464],Time:[102.804], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[14622784],Time:[102.778], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[14622784],Time:[102.637], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[14622784],Time:[102.735], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[14622784],Time:[103.078], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[14622784],Time:[102.618], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[14622784],Time:[102.755], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[14622784],Time:[102.878], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[14622784],Time:[102.694], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[14622784],Time:[102.733], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[14622784],Time:[102.686], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[15353920],Time:[102.798], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[15353920],Time:[102.818], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[15353920],Time:[102.927], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[15353920],Time:[102.959], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[15353920],Time:[102.82], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[15353920],Time:[102.592], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[15353920],Time:[102.812], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[15353920],Time:[102.827], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[15353920],Time:[102.794], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[15353920],Time:[102.843], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[16121632],Time:[102.706], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[16121632],Time:[102.984], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[16121632],Time:[103.043], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[16121632],Time:[102.969], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[16121632],Time:[102.878], TimeUnits:[Cycles Per Iteration],NumIterations:[980],RunType:[0]
